,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
65,1MTcKYcmD96wCg2WwwQjtb,LALALA,TWICE,YG,2018-11-05,0.696,0.872,9,-2.683,1,0.315,0.0,0.229,0.836,157.012,186287,4
66,4NKRXqEe2RZ5IY6nr17UZA,YOUNG & WILD,TWICE,YG,2018-11-05,0.583,0.647,2,-4.892,1,0.129,0.0,0.435,0.299,102.398,181199,4
67,1Rt7rEkIBLBwLVXxbl4aaH,SUNSET,TWICE,YG,2018-11-05,0.535,0.911,4,-3.853,1,0.319,0.0,0.559,0.794,170.109,222554,4
68,7C8cQ5iChyc9aJfF1JCeHW,AFTER MOON,TWICE,YG,2018-11-05,0.692,0.645,5,-3.961,1,0.511,0.0,0.122,0.372,97.049,203860,4
69,5mTmB6IgMzomkJvOkQ8WDV,올해 제일 잘한 일 The Best Thing I Ever Did,TWICE,YG,2018-12-12,0.72,0.655,5,-3.994,1,0.383,0.0,0.156,0.468,104.977,210451,4
70,3tmvBNuaB0xCLqajufQ5Fs,STAY BY MY SIDE,TWICE,YG,2018-12-26,0.706,0.895,4,-3.621,1,0.0669,0.0,0.237,0.562,123.043,237490,4
71,60zxdAqWtdDu0vYsbXViA7,FANCY,TWICE,YG,2019-04-22,0.699,0.866,5,-2.138,0,0.0132,0.0,0.648,0.795,132.023,213886,4
72,3wYfq59muPBPUtkYXwvYYE,STUCK IN MY HEAD,TWICE,YG,2019-04-22,0.551,0.783,0,-3.492,1,0.107,0.0,0.443,0.363,179.925,176295,4
73,3D75hig6Ahi4Nihwd37XWj,GIRLS LIKE US,TWICE,YG,2019-04-22,0.724,0.698,5,-4.367,0,0.0531,0.0,0.349,0.681,97.988,158637,4
74,5jJWV34duiWVCQwGSFo463,HOT,TWICE,YG,2019-04-22,0.755,0.565,1,-6.775,0,0.00645,0.0,0.0151,0.776,119.965,177827,4
75,7DAO3kg4MR5Q3K2IzlUTbN,TURN IT UP,TWICE,YG,2019-04-22,0.827,0.811,1,-3.544,0,0.0618,0.0,0.139,0.956,119.988,187255,4
76,5ROZkR98PX7FQBNOEi2FmC,STRAWBERRY,TWICE,YG,2019-04-22,0.823,0.664,9,-6.095,1,0.0954,0.0,0.0655,0.786,118.041,209216,4
77,4mhtQVUpeVHZc9DrwKLBf2,HAPPY HAPPY,TWICE,YG,2019-07-17,0.609,0.932,10,-1.562,1,0.173,0.000946,0.396,0.755,179.995,206974,4
78,5COO2JgOmHIJ2jsXFwflz8,Breakthrough,TWICE,YG,2019-06-12,0.868,0.728,6,-3.338,0,0.0439,0.0,0.0975,0.616,112.006,217651,4
