,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
38,4kcX1pwQBQFpXhDc64MTPq,Starlight,TAEYEON,SM,2016-06-28,0.628,0.723,1,-4.962,0,0.0329,0.0,0.292,0.571,93.958,223607,4
39,2OMAJjaieTJBe9t0Wu98bb,Fashion,TAEYEON,SM,2016-06-28,0.788,0.808,1,-4.048,1,0.109,0.00296,0.0649,0.62,107.997,192864,4
40,6jk5Xz3QCcV1O4y5gRYymg,Hands on Me,TAEYEON,SM,2016-06-28,0.376,0.96,4,-3.239,0,0.0478,0.0,0.189,0.563,84.682,228460,4
41,4VkurkGMPFJaROPTfqU9Ma,Up & Down,TAEYEON,SM,2016-06-28,0.576,0.838,2,-5.297,0,0.00279,3.45e-05,0.081,0.457,105.06,173287,4
42,3wiqYEIruKDnNlCU48lFNz,Good Thing,TAEYEON,SM,2016-06-28,0.772,0.875,0,-2.877,0,0.0731,0.0,0.118,0.798,116.965,177588,4
43,4dMkVt2rnc8Di47Rcq28vp,Night,TAEYEON,SM,2016-06-28,0.736,0.626,0,-4.727,0,0.526,0.0,0.067,0.525,100.006,193537,4
44,4LndpQCKH3B6km0N6LIe7u,Heartbreak Hotel,Tiffany Young,SM,2016-06-10,0.569,0.829,7,-3.858,0,0.0353,0.0,0.21,0.341,93.961,264682,4
45,34NIgK6YRK8xVSZ4eNOEQf,I Just Wanna Dance,Tiffany Young,SM,2016-05-11,0.72,0.754,5,-3.675,1,0.0128,0.0,0.616,0.195,114.054,209688,4
46,5Bhl8W0W3sVzyrzYkjgawf,TALK,Tiffany Young,SM,2016-05-11,0.781,0.641,2,-3.915,0,0.467,0.000169,0.118,0.659,97.003,214490,4
47,0pCszywLH2InM8aN0Uy2j0,FOOL,Tiffany Young,SM,2016-05-11,0.638,0.832,0,-4.255,1,0.0303,0.0,0.126,0.387,95.038,208453,4
48,1mtlAgYE3qrikIq1FoXtZ6,What Do I Do,Tiffany Young,SM,2016-05-11,0.743,0.847,11,-3.28,0,0.0947,1.28e-06,0.0747,0.882,94.991,183787,4
49,7zemT7yHKP8CrUaGLxZrBc,Yellow Light,Tiffany Young,SM,2016-05-11,0.454,0.558,0,-4.811,1,0.32,0.0,0.618,0.465,173.554,202547,4
50,4ipdEuutOkgGP1ecKTAU7U,Once in a Lifetime,Tiffany Young,SM,2016-05-11,0.595,0.706,7,-4.57,1,0.708,0.0,0.135,0.447,137.915,231674,4
51,0XBTxiKMpZ7ld4LdsXljUB,비밀 Secret,TAEYEON,SM,2016-02-03,0.526,0.241,10,-8.466,1,0.937,0.0,0.287,0.46,139.437,217263,3
52,4C9UQIW2WBbDZVcFWr4mLK,Rain,TAEYEON,SM,2016-02-03,0.567,0.687,8,-3.269,1,0.538,1.29e-05,0.0883,0.406,76.024,222047,4
53,7Do5qY5GCZr0T2wk3eKzmi,Dear Santa,Girls' Generation-TTS,SM,2015-12-04,0.527,0.649,1,-5.511,1,0.507,0.0,0.0984,0.298,132.259,238287,4
54,0Y7y9H0Skb6hOdQQtL69vf,I Like the Way,Girls' Generation-TTS,SM,2015-12-04,0.67,0.867,5,-3.094,1,0.028,0.0,0.313,0.842,110.072,191868,4
55,0EnMIyXeD9bDJoYenih9Za,겨울을 닮은 너 Winter Story,Girls' Generation-TTS,SM,2015-12-04,0.742,0.303,4,-9.598,1,0.233,0.0,0.114,0.157,95.007,202153,4
56,2SJd63Mwyi9WKnHYtZ5ZOr,Merry Christmas,Girls' Generation-TTS,SM,2015-12-04,0.466,0.63,3,-4.301,1,0.358,0.0,0.0941,0.443,197.918,223917,3
57,4OlEfMToCp7yGppPFm2Woy,첫눈처럼 First Snow,Girls' Generation-TTS,SM,2015-12-04,0.739,0.827,8,-3.128,1,0.179,0.0,0.293,0.875,115.001,193528,4
58,4E6RYFuOAVX7bI7leduRWI,I (Feat. Verbal Jint),TAEYEON,SM,2015-10-07,0.506,0.788,9,-2.372,1,0.0666,0.0,0.324,0.233,89.993,206039,4
59,4F9lqgjYROfIf7Km6HetKQ,U R,TAEYEON,SM,2015-10-07,0.322,0.366,9,-5.479,1,0.792,0.0,0.119,0.33,135.946,274060,4
60,5WAZAexkDSa26VLvshzU4n,쌍둥이자리 Gemini,TAEYEON,SM,2015-10-07,0.633,0.552,0,-6.157,0,0.393,0.0,0.089,0.281,134.941,220751,4
61,4mTnz1snnxBaGdL4Gyie6H,스트레스 Stress,TAEYEON,SM,2015-10-07,0.685,0.94,0,-0.46,1,0.0687,0.0,0.0389,0.933,140.081,200994,4
62,5j3yX616eElHcDoEQINZmi,먼저 말해줘 Farewell,TAEYEON,SM,2015-10-07,0.369,0.322,9,-7.901,0,0.865,0.0,0.0995,0.186,143.508,222568,4
63,17gohmCYDlZSYxp41xqVQ8,Lion Heart,Girls' Generation,SM,2015-08-19,0.754,0.788,2,-3.175,1,0.129,0.00274,0.0775,0.961,124.992,224258,4
64,5QVUh9QVZkiZ3HaFDjl6D1,You Think,Girls' Generation,SM,2015-08-19,0.697,0.832,4,-3.2,0,0.00322,0.0,0.196,0.286,100.017,188609,4
65,54PgXXWg6zYiDsSdYpjLgC,어떤 오후 One Afternoon,Girls' Generation,SM,2015-08-19,0.641,0.749,10,-6.566,1,0.67,4.99e-05,0.122,0.57,105.968,215940,4
66,5xpIFrpBRx1IO4ECSmcYLW,Show Girls,Girls' Generation,SM,2015-08-19,0.585,0.789,0,-4.633,1,0.0577,0.0,0.755,0.577,129.93,219077,4
67,6lxhodu85n8ifiVNPjRPr7,Fire Alarm,Girls' Generation,SM,2015-08-19,0.766,0.82,2,-3.019,1,0.166,0.0,0.349,0.623,123.022,191311,4
68,6wyEQwH41leQOYAy2skGat,Talk Talk,Girls' Generation,SM,2015-08-19,0.68,0.833,0,-5.197,0,0.0449,0.0,0.772,0.553,155.916,203279,4
