,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
33,33vfE5bxDMHpOFHMSgxehR,"Can't Stop (Seungmin, I.N)",Stray Kids,JYP,2022-10-07,0.645,0.87,1,-3.087,1,0.00522,1.12e-06,0.101,0.79,119.973,209667,4
34,3vGSv4l4czTve9jZoYeIWk,Connected (Bang Chan),Stray Kids,JYP,2022-12-21,0.749,0.785,7,-5.336,1,0.143,4.62e-06,0.229,0.323,102.01,171973,4
35,0nuXhivBOFDiriWCpdyU93,Limbo (Lee Know),Stray Kids,JYP,2022-12-21,0.509,0.599,4,-5.416,0,0.434,0.0,0.105,0.258,161.838,197147,4
36,786A4mxiKmPGHA7z7dPA9K,DOODLE (Changbin),Stray Kids,JYP,2022-12-21,0.77,0.742,10,-3.749,0,0.0804,0.0,0.0955,0.654,139.88,184813,4
37,1SrsEuRiRoopW2pZDaHgVA,Love Untold (Hyunjin),Stray Kids,JYP,2022-12-21,0.575,0.86,4,-3.345,1,0.0563,2.17e-06,0.167,0.311,180.058,210920,4
38,4jjaOnFqtAyiYmP7PdTJbO,RUN (HAN),Stray Kids,JYP,2022-12-21,0.929,0.69,0,-5.714,1,0.703,0.0,0.117,0.749,120.0,178720,4
39,3VMeAc0SlgLaS9RzA8TSxH,Deep end (Felix),Stray Kids,JYP,2022-12-21,0.485,0.223,5,-10.585,0,0.879,0.0,0.15,0.257,113.541,208373,4
40,5kFGqKqHzVVMMI7V7uoID1,Stars and Raindrops (Seungmin),Stray Kids,JYP,2022-12-21,0.645,0.827,7,-2.895,1,0.079,0.0,0.287,0.597,112.031,229120,4
41,5gXUFmE5AKFiInKyHVVEnL,Hug Me (I.N),Stray Kids,JYP,2022-12-21,0.606,0.623,7,-4.01,1,0.358,6.13e-06,0.0716,0.813,99.487,180427,4
42,44dZ49nRlFPSmX6A80rKB1,#LoveSTAY,Stray Kids,JYP,2022-12-21,0.425,0.613,11,-7.197,1,0.294,0.0,0.109,0.417,159.64,197480,4
43,56ZpFy1kLsXwtbHWX1CgJ4,"ZONE (Bang Chan, Changbin, HAN)",Stray Kids,JYP,2022-12-21,0.678,0.847,5,-3.936,0,0.00719,0.0,0.0881,0.152,129.914,212680,4
44,7jcpg7osgYWffx9LmLEoZ4,Close (HAN),Stray Kids,JYP,2022-12-21,0.786,0.727,7,-4.674,1,0.167,0.0,0.245,0.368,95.024,226107,4
45,1Z6NmeYIfN4e8TuEYLFTKL,Streetlight (Changbin),Stray Kids,JYP,2022-12-21,0.778,0.813,8,-3.824,0,0.408,0.0,0.201,0.321,99.994,189920,4
46,0XABJLloqjHsF4mY4tGIOH,i hate to admit (Bang Chan),Stray Kids,JYP,2022-12-21,0.523,0.217,4,-7.91,1,0.794,0.0,0.0848,0.544,90.013,170080,4
47,4atsZkGtoHHPugKK5wzAE1,I GOT IT (HAN),Stray Kids,JYP,2022-12-21,0.746,0.795,9,-4.596,1,0.147,0.0,0.0653,0.824,75.698,170693,4
48,1BwFLLe233S6HR1ravS3yi,miss you (Hyunjin),Stray Kids,JYP,2022-12-21,0.658,0.226,6,-10.734,1,0.826,0.0,0.105,0.306,72.96,188973,4
49,1J0qupz0gVGSB5jcRY35tL,Maknae On Top (I.N),Stray Kids,JYP,2022-12-21,0.834,0.619,8,-2.846,1,0.28,1.97e-05,0.0374,0.883,129.986,153453,4
50,3czfvJgfEDfBT5OKA5qAU5,Alien (HAN),Stray Kids,JYP,2022-12-21,0.799,0.658,9,-4.049,1,0.247,0.0,0.138,0.133,95.057,199853,4
51,1Iu7bqGwYVB6OGq4uLt2ak,"Because (Changbin, Felix)",Stray Kids,JYP,2022-12-21,0.721,0.72,3,-6.085,0,0.816,0.0,0.327,0.57,90.009,198520,4
52,56uBQujWiOiFMFg1R3TZUJ,"Piece of a Puzzle (Changbin, Seungmin)",Stray Kids,JYP,2022-12-21,0.718,0.787,10,-3.989,1,0.354,0.0,0.121,0.683,138.132,173853,4
53,1ifB8sqR8gd09DSEloo4Du,Wish You Back (HAN),Stray Kids,JYP,2022-12-21,0.744,0.71,1,-3.738,0,0.183,0.0,0.168,0.291,99.998,198187,4
