,Unnamed: 0,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
43,43,7xHgNR7BCYTCMfmUz66EbO,A Sinner,TAEYANG,YG,2008-05-22,0.773,0.581,5,-4.28,0,0.0328,0.108,0.0,0.0666,0.906,124.968,193227
44,44,4fazfkxMwEnRczzGpLZDBt,Baby I'm Sorry,TAEYANG,YG,2008-05-22,0.673,0.647,0,-5.775,1,0.0363,0.401,0.0,0.233,0.507,128.141,246040
45,45,5ug8uKCAH4HQ5owBPNSoPa,Make Love (Feat. Kush),TAEYANG,YG,2008-05-22,0.693,0.702,10,-3.625,0,0.0315,0.149,0.0,0.189,0.323,109.942,204813
46,46,0zA75hGcXgVNbzsu0a3lBR,Ringa Linga,TAEYANG,YG,2013-11-08,0.584,0.845,1,-3.029,1,0.066,0.0858,0.0,0.124,0.393,141.018,227021
47,47,3TCzay1FkjSewTeiRSQGOk,LOUDER,TAEYANG,YG,2018-01-10,0.677,0.762,0,-5.018,0,0.0415,0.00384,0.000123,0.0633,0.573,101.916,220779
48,48,1FclvbiUT3czzHM1lwWnnX,Intro - Solar,TAEYANG,YG,2010-07-01,0.556,0.329,9,-9.338,0,0.0401,0.282,1.74e-05,0.0948,0.184,131.928,57027
49,49,0alnyI664183rlCIgKh8Hf,Superstar,TAEYANG,YG,2010-07-01,0.662,0.856,0,-3.618,1,0.0423,0.157,0.0,0.0921,0.528,94.951,194587
50,50,08q3v7gSZhNhMCqKGqsD4d,Just a Feeling,TAEYANG,YG,2010-07-01,0.758,0.786,8,-3.603,1,0.0368,0.194,0.0,0.103,0.656,125.015,220960
51,51,0PEMMKw7j1tsS7U4lcTjqR,You're My,TAEYANG,YG,2010-07-01,0.546,0.192,9,-13.058,1,0.0564,0.94,0.0,0.0846,0.324,119.06,169253
52,52,2mbTfOh91FiQF4yIE9vtgB,Move (Feat. Teddy),TAEYANG,YG,2010-07-01,0.536,0.736,1,-4.772,1,0.0954,0.0851,0.0,0.264,0.55,169.94,232333
53,53,1WP99rmsetBvCbO8VC4unt,Break Down,TAEYANG,YG,2010-07-01,0.725,0.885,2,-3.468,1,0.0707,0.0465,0.0,0.0789,0.808,149.996,243653
54,54,5p8bTHJQ5TcuL84bXmWTrR,After You Sleep (Feat. Swings),TAEYANG,YG,2010-07-01,0.705,0.585,11,-4.667,1,0.0425,0.257,0.0,0.538,0.408,115.067,226267
55,55,1qbwaDM22exlyLRAmM9vKd,Where U At,TAEYANG,YG,2010-07-01,0.612,0.746,3,-3.572,1,0.0359,0.00382,0.0,0.116,0.468,150.007,229373
56,56,2NO4CA2TFvhGeg7XMz8PmT,Wedding Dress,TAEYANG,YG,2010-07-01,0.729,0.669,0,-4.73,1,0.0347,0.122,0.0,0.129,0.707,133.943,242747
57,57,1QbbAZG3LZ8xYsW04INy1c,Take It Slow,TAEYANG,YG,2010-07-01,0.713,0.626,2,-6.657,0,0.0274,0.128,0.0,0.369,0.2,111.974,260773
58,58,6J0mtwueFaEL0bmxuHEYI0,Intro (RISE),TAEYANG,YG,2014-06-03,0.624,0.828,11,-3.294,1,0.0412,0.179,0.0,0.266,0.323,92.132,105256
59,59,0lYtIvI7bO51PZSeK22Mbz,"눈,코,입 (Eyes, Nose, Lips)",TAEYANG,YG,2014-06-03,0.63,0.516,0,-5.759,1,0.0379,0.736,0.0,0.264,0.254,143.786,229990
60,60,3JmlYV4mm5jdo2ZWzATLBv,새벽한시 (1AM),TAEYANG,YG,2014-06-03,0.488,0.855,7,-3.131,1,0.0387,0.0111,0.0,0.186,0.276,173.932,191793
61,61,4Hznsw4SROqqX8T54Syguv,STAY WITH ME,TAEYANG,YG,2014-06-03,0.652,0.823,9,-3.027,0,0.0398,0.169,0.0,0.108,0.37,82.535,202702
62,62,6kSoXPg7yhpvgiXuoqRJSF,아름다워 (BODY),TAEYANG,YG,2014-06-03,0.702,0.827,2,-3.731,1,0.0427,0.00505,0.0,0.167,0.478,128.029,190674
63,63,1kewNvWljcwYKzlAKRXaUf,이게 아닌데 (This Ain't It),TAEYANG,YG,2014-06-03,0.522,0.339,4,-6.686,1,0.0274,0.404,0.0,0.141,0.16,74.918,263933
64,64,5YhaIIgjic4Q31BL1jYMk5,버리고 (Let Go),TAEYANG,YG,2014-06-03,0.637,0.684,3,-3.884,1,0.0222,0.165,0.0,0.112,0.477,99.941,220780
65,65,3wJ5tkDTIc3w5THvaggHDx,LOVE YOU TO DEATH,TAEYANG,YG,2014-06-03,0.366,0.761,1,-4.514,0,0.045,0.00826,0.0,0.0769,0.403,79.891,221626
66,66,3yq48eRG04UryOATzpwr4V,WHITE NIGHT,TAEYANG,YG,2017-08-16,0.509,0.658,0,-5.086,1,0.0954,0.048,0.0,0.393,0.511,146.676,85586
67,67,49w8umYnAfSPulksfEDx16,WAKE ME UP,TAEYANG,YG,2017-08-16,0.577,0.513,10,-5.996,1,0.0292,0.0298,0.0,0.114,0.195,78.014,199458
68,68,6oycMp1woEDrrluLY0icmV,DARLING,TAEYANG,YG,2017-08-16,0.593,0.404,7,-5.594,1,0.0318,0.465,0.0,0.171,0.427,141.939,210190
69,69,4PBr1wStrak7aWJkUKvbUl,RIDE,TAEYANG,YG,2017-08-16,0.603,0.727,7,-6.343,1,0.258,0.00598,0.0,0.0625,0.621,95.644,193501
70,70,2gILEqYZMaljxD89UKippy,AMAZIN',TAEYANG,YG,2017-08-16,0.629,0.77,1,-4.082,1,0.0441,0.00192,0.0,0.326,0.383,105.063,218829
71,71,3TFp0q9DGulf477YG2lZXI,EMPTY ROAD,TAEYANG,YG,2017-08-16,0.732,0.342,4,-7.779,1,0.0386,0.631,0.0,0.0884,0.524,84.983,209883
72,72,64f7T9vidBqVHSUqZ1a3nq,NAKED,TAEYANG,YG,2017-08-16,0.603,0.594,10,-4.443,0,0.0372,0.0426,0.0,0.0875,0.394,139.926,201656
73,73,2Ryu6OAqmEcrtnTxaPYDCP,TONIGHT,TAEYANG,YG,2017-08-16,0.527,0.93,1,-3.452,0,0.133,0.00579,1.18e-05,0.325,0.486,144.127,266724
74,74,28PWDLSbNL2PgblhO4TjAm,"Look At Me, Gwisun",DAESUNG,YG,2008-06-16,0.638,0.951,0,-0.705,1,0.0505,0.0742,0.0,0.0575,0.809,134.974,166586
75,75,4FPfy8wASMu7HSACSuH1ts,A Big Hit!,DAESUNG,YG,2009-01-29,0.754,0.945,9,0.959,0,0.126,0.382,0.0,0.0357,0.755,124.947,207041
76,76,1AndERjwgFwXPeDN9ptkWH,Cotton Candy,DAESUNG,YG,2010-01-26,0.674,0.507,3,-6.738,0,0.0304,0.835,3.4e-06,0.13,0.382,113.864,224400
77,77,3kHmlMlCMYvvaL5nDXlKak,I LOVE YOU,DAESUNG,YG,2013-07-31,0.342,0.479,3,-6.501,1,0.0304,0.533,3.63e-06,0.15,0.314,149.854,263707
78,78,0f7ej43pbwzDe5oUkkSxnG,Rainy Rainy,DAESUNG,YG,2014-06-11,0.54,0.71,4,-4.127,1,0.0253,0.465,0.0,0.121,0.331,87.996,301059
79,79,2P8E215lZYHmtCPnOMNKjt,醒めて、眠れ,DAESUNG,YG,2014-06-11,0.644,0.978,5,-2.217,1,0.0488,0.0049,0.0,0.105,0.747,134.919,210948
80,80,2X2zg7Jm36aLdhYicFxwN7,ウソボンダ (Try Smiling),DAESUNG,YG,2014-06-11,0.608,0.56,5,-5.789,1,0.0318,0.306,0.0,0.122,0.359,131.869,258631
81,81,5FHlhFQjcfrC7SYwVzicMb,SHUT UP,DAESUNG,YG,2014-07-16,0.646,0.857,3,-4.301,1,0.0365,0.0047,0.0,0.364,0.468,124.923,210800
82,82,6zqQeqiyiCIl4hbrrM8Urc,Dress,DAESUNG,YG,2014-07-16,0.445,0.797,0,-3.174,0,0.0412,0.185,0.0,0.185,0.448,169.961,308333
83,83,7FMY7QgMUJjU7JwkjzY9qa,Intro (君へ),DAESUNG,YG,2017-04-12,0.21,0.581,6,-6.191,1,0.0594,0.0371,2.22e-06,0.102,0.293,73.405,143514
84,84,2kbvbFfZqyLJT5Si6uUhML,D-Day,DAESUNG,YG,2017-04-12,0.49,0.906,1,-4.649,1,0.0367,0.0286,0.0,0.324,0.641,139.962,232096
85,85,0VKLg8aIIUCb1b7tAVyAco,VENUS,DAESUNG,YG,2017-04-12,0.565,0.972,10,-3.592,0,0.0916,0.0242,0.0,0.351,0.728,104.114,240669
86,86,6Vm0kMGHZsKRbzisIrYHLP,The sign,DAESUNG,YG,2017-04-12,0.575,0.839,11,-4.567,0,0.0453,0.186,0.0,0.128,0.481,99.967,236969
87,87,2azAp6F9Lh1Yx75yZubCEH,ハルカゼメロディ,DAESUNG,YG,2017-04-12,0.566,0.923,2,-3.276,1,0.0394,0.0816,0.0,0.319,0.793,133.012,258821
88,88,03nvB6lmH3DUICAw0isOAQ,近未来,DAESUNG,YG,2017-04-12,0.476,0.914,1,-3.649,1,0.0541,0.0154,0.0,0.39,0.765,139.977,231752
89,89,2AENjKbItDJH27zmblL8n9,Anymore,DAESUNG,YG,2017-04-12,0.346,0.678,9,-4.337,0,0.0349,0.0305,0.0,0.101,0.218,161.893,235228
