,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
51,1SyAB7TpvejQeBzxjArkvP,Traveler,CHEN,SM,2022-11-14,0.696,0.587,2,-3.682,1,0.646,0.0,0.102,0.655,87.03,163120,4
52,0IcxwHFiLioKGBpWbM85PJ,I Don’t Even Mind,CHEN,SM,2022-11-14,0.477,0.427,7,-6.372,0,0.717,0.0,0.107,0.508,86.932,195880,4
53,0VLcRLMD8tDw1DX0y7YVyt,Reminisce,CHEN,SM,2022-11-14,0.399,0.706,0,-3.934,1,0.357,0.0,0.107,0.304,137.774,282133,4
54,2OixSRFudZl1BJeulFPdNM,Your Shelter,CHEN,SM,2022-11-14,0.493,0.255,6,-9.519,1,0.893,0.0,0.103,0.169,129.517,240947,4
55,71B1gwltpSgHfbl8WYnlip,모노드라마 Monodrama,LAY,SM,2016-05-27,0.643,0.6,9,-4.775,1,0.0267,0.0,0.143,0.296,119.934,245758,4
56,0T6MdEb2iO8bmOxqdmyYP8,what U need,LAY,SM,2016-10-06,0.705,0.629,0,-2.415,0,0.16,0.0,0.0324,0.949,94.862,235282,4
57,3Ym4IjB3lfMIAjMF37teZo,LOSE CONTROL 失控,LAY,SM,2016-10-28,0.799,0.645,8,-4.545,1,0.139,0.0,0.125,0.617,115.561,209904,4
58,7mJjDTGONl13lPBOAoMl1X,TONIGHT 今晚,LAY,SM,2016-10-28,0.666,0.6,9,-6.826,0,0.521,0.0,0.243,0.461,119.91,213428,4
59,0dnB3u4wKs7UfbzsCsxD0g,MYM,LAY,SM,2016-10-28,0.789,0.661,0,-5.181,1,0.0861,0.0,0.24,0.423,119.97,243965,4
60,1m8r5sd7TV9dLineX8PSm4,RELAX 守望,LAY,SM,2016-10-28,0.676,0.605,0,-7.295,1,0.199,0.0,0.409,0.435,104.923,261664,4
61,6iBmk1OKlurmOLr9qeWNj0,Give Me A Chance,LAY,SM,2018-10-05,0.788,0.679,11,-4.618,0,0.11,0.0,0.0542,0.593,159.942,223316,4
62,2bimU81DVIiZDvgjWtD27m,When It's Christmas,LAY,SM,2018-12-24,0.695,0.547,2,-5.962,1,0.756,3.19e-06,0.117,0.333,90.023,216727,4
