,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
38,6Vg2Y5ETpGdhMYpSESjIzN,Dream Launch,WayV,SM,2019-01-17,0.715,0.776,6,-5.888,0,0.0241,0.0,0.133,0.514,93.032,226547,4
39,1jGfbcAuQepTZhvRT3Sy4s,Phantom,WayV,SM,2022-12-28,0.828,0.852,1,-2.334,1,0.0199,0.0,0.107,0.772,123.043,227827,4
40,7E5e52Uonj1sYYAr1l3CpA,Diamonds Only,WayV,SM,2022-12-28,0.724,0.83,1,-4.971,1,0.00753,0.0,0.277,0.441,99.974,209547,4
41,3hmLz3fAUDDLkg1v3AaDfv,Good Life,WayV,SM,2022-12-28,0.754,0.715,1,-3.237,1,0.306,0.000178,0.141,0.603,141.975,193160,4
42,690exIdQxOpStdYSPNemh5,Broken Love,WayV,SM,2022-12-28,0.626,0.571,8,-4.619,1,0.567,0.0,0.173,0.358,139.998,244533,4
43,0tZ0hmkmK9MaMCeNrxHZPY,Bounce Back,WayV,SM,2022-12-28,0.652,0.795,5,-3.794,0,0.151,0.0,0.128,0.678,151.742,218680,4
44,1i9gNjfZ5xho7t5WCgnyGX,Try My Luck,WayV,SM,2022-12-28,0.615,0.791,2,-2.874,1,0.0828,0.0,0.0906,0.232,77.531,201773,4
45,3peCAGvd86EKfjlYELknUB,Welcome To My Paradise,WayV,SM,2023-05-06,0.652,0.91,10,-3.676,0,0.0405,0.0,0.0547,0.945,150.066,195443,4
46,2XVtXrEu5C8V38u22Xt2Yy,On My Youth,WayV,SM,2023-11-01,0.671,0.667,11,-4.63,0,0.18,0.0,0.202,0.396,93.043,212720,4
47,7lMMU46D1is2fvc5CZhhAM,Poppin' Love,WayV,SM,2023-11-01,0.66,0.812,11,-5.355,0,0.038,0.0,0.131,0.644,160.002,185440,4
48,4udm7pXLOtZiuEhWByJAPC,Ain't No Thang,WayV,SM,2023-11-01,0.751,0.794,5,-4.236,0,0.12,0.0,0.286,0.922,119.931,180120,4
49,5xWt3H5V105vBkAe4IzFqt,No One But You,WayV,SM,2023-11-01,0.693,0.729,11,-5.089,1,0.381,0.0,0.113,0.71,89.923,216907,4
50,3gE8a2MYfwb4WBbEQFD25i,INVINCIBLE,WayV,SM,2023-11-01,0.688,0.769,9,-4.671,1,0.386,0.0,0.125,0.598,149.938,209880,4
51,3ekOQ88PAWfC2IrNb8koJe,RODEO,WayV,SM,2023-11-01,0.842,0.877,1,-3.872,1,0.141,4.92e-06,0.0583,0.468,110.988,157893,4
52,3gTMZvfiqvg5zq2V5gO8g0,Moonlight,WayV,SM,2023-11-01,0.595,0.832,1,-3.518,1,0.344,0.0,0.137,0.502,77.482,214853,4
53,3z4fGp3zP8dINj4s6fSRdW,Lighthouse,WayV,SM,2023-11-01,0.567,0.404,2,-7.346,1,0.684,0.0,0.175,0.493,83.993,220520,4
54,4nx1ofp6LiFPZCWM952mXG,Be Alright,WayV,SM,2023-11-01,0.569,0.536,0,-7.022,1,0.251,0.0,0.0778,0.638,151.942,207293,4
