,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0,775DhuFlEFWyVKhPYVzaHQ,Bounce,JJ Project,JYP,2012-12-14,0.694,0.933,5,-3.029,0,0.129,0.0419,0.0,0.206,0.716,162.011,197880
1,3lMihJ6CsBXJkXaq9AOkJ7,Hooked,JJ Project,JYP,2012-12-14,0.667,0.969,11,-2.324,1,0.175,0.0141,1.18e-05,0.482,0.741,105.004,195533
2,1gQEj6gCSikkQMSzO8WLe0,Before The Song Ends (feat. Suzy),JJ Project,JYP,2012-12-14,0.853,0.71,11,-3.62,0,0.256,0.00114,0.000677,0.115,0.629,127.958,192360
3,7ns2KiFCA3Yatvi1jLHcB2,Hello,GOT7,JYP,2014-01-20,0.76,0.655,9,-4.698,1,0.0492,0.00101,0.000483,0.13,0.331,87.006,216817
4,4CF7kR9MIRiuYG2pqr1IOh,Girls Girls Girls,GOT7,JYP,2014-01-20,0.798,0.893,10,-3.584,0,0.0714,0.0882,4.43e-05,0.0876,0.502,89.988,213885
5,4w5xK5HwkJyqzlnK9kqaIB,I Like You,GOT7,JYP,2014-01-20,0.722,0.766,10,-4.813,0,0.0815,0.0289,1.4e-05,0.123,0.405,159.905,203359
6,6ZlKtp4puJ29BmRCsni2Lo,Follow Me,GOT7,JYP,2014-01-20,0.7,0.914,6,-3.712,1,0.248,0.0662,0.0,0.309,0.751,173.999,188850
7,6FkeZRGami4Kk85g1zQ2ij,Like Oh,GOT7,JYP,2014-01-20,0.694,0.67,10,-4.21,1,0.0379,0.00449,2.61e-06,0.084,0.172,122.039,217738
8,4ZxQ3UUPuaJSky9jcZCh3u,Playground,GOT7,JYP,2014-01-20,0.603,0.8,5,-5.032,1,0.0572,0.244,1.14e-06,0.354,0.567,155.992,212820
9,4bjIDAEjxRoe7v4KBPPNsM,U Got Me,GOT7,JYP,2014-06-23,0.924,0.588,9,-6.165,1,0.19,0.00374,8.48e-06,0.054,0.506,94.987,227560
10,1dHGpyLRqLnBqyWzlfvyFh,A,GOT7,JYP,2014-06-23,0.711,0.869,7,-3.693,0,0.0443,0.00836,0.0,0.11,0.256,102.965,182613
11,44r1BFtZVp2N0SZoMAunhQ,Bad Behaviour,GOT7,JYP,2014-06-23,0.714,0.921,0,-2.697,1,0.151,0.101,0.0,0.098,0.436,107.041,190733
12,5oUHqZ7egkygPzEzGTiAmw,Good Tonight,GOT7,JYP,2014-06-23,0.702,0.783,2,-5.345,1,0.0307,0.000631,8.44e-05,0.129,0.275,108.991,205507
13,5JGKtiiv6BUB3EeSgWSAMr,Forever Young,GOT7,JYP,2014-06-23,0.75,0.663,10,-5.142,1,0.0319,0.127,2.07e-06,0.115,0.869,155.993,224947
14,3yJx1N0TZZSFICLJ8Q3Qjw,AROUND THE WORLD,GOT7,JYP,2014-10-22,0.702,0.925,11,-3.621,0,0.177,0.011,1.33e-06,0.114,0.625,140.061,237293
15,1AF29bBU9UboXcgOHv9rAh,SO LUCKY,GOT7,JYP,2014-10-22,0.685,0.951,11,-2.647,1,0.102,0.325,0.0,0.0944,0.735,109.009,252867
16,5DMJmSSOWD6Zx0Jg0TXEB6,Stop Stop It,GOT7,JYP,2014-11-28,0.577,0.612,7,-3.804,1,0.0459,0.00886,0.0,0.0524,0.686,178.314,196701
17,36oHojGT9jO61c9LaUJ2gF,Gimme,GOT7,JYP,2014-11-28,0.741,0.758,2,-5.03,1,0.0924,0.0517,0.0,0.0838,0.785,110.952,222987
18,4SeP4tge349xhETbKcOiJp,Take My Hand,GOT7,JYP,2014-11-28,0.686,0.839,5,-5.344,0,0.0754,0.0639,0.0,0.0644,0.576,97.991,192381
19,3qLNtf8mMhjivYM84iVmy8,Magnetic,GOT7,JYP,2014-11-28,0.72,0.87,0,-4.129,0,0.0445,0.0596,0.0,0.346,0.842,109.96,203084
20,4IuBDnCuFZh5ZzUKsEsPco,Just Tonight,GOT7,JYP,2014-11-28,0.671,0.664,8,-6.105,1,0.048,0.264,0.0,0.307,0.806,144.954,161785
21,1EZZx06gwVrNIvI2q8FNRo,Turn Up the Music,GOT7,JYP,2014-11-28,0.711,0.896,5,-4.385,0,0.0435,0.189,0.0,0.439,0.83,126.008,217827
22,2EiCUMmX58QpTt3P1xlTtp,Stay,GOT7,JYP,2014-11-28,0.702,0.683,6,-6.149,0,0.067,0.265,0.0,0.041,0.928,99.936,194862
23,6Ok9QR8acQtl6h42NmzNk6,Moonlight,GOT7,JYP,2014-11-28,0.749,0.723,6,-7.249,1,0.0655,0.0973,0.00297,0.243,0.509,96.025,233288
24,0tpGADszAcRk6HTQJeEzmv,She’s a Monster,GOT7,JYP,2014-11-28,0.647,0.722,10,-5.434,0,0.065,0.431,0.0,0.13,0.609,126.952,212762
25,3hjI6kByJYwJ01jQcrluuI,LOVE TRAIN,GOT7,JYP,2015-06-10,0.633,0.979,11,-2.329,0,0.116,0.00243,0.0,0.325,0.82,153.011,247813
26,0P0oGktP1vDdyvs7NPp2i3,O.M.G,GOT7,JYP,2015-06-10,0.8,0.707,8,-4.759,1,0.0707,0.0572,0.0,0.0517,0.575,102.958,212640
27,4ER58qECydWokIsgqtysWu,Just Right,GOT7,JYP,2015-07-13,0.76,0.781,11,-2.881,0,0.0641,0.233,0.0,0.106,0.736,95.97,222399
28,79DWuUJkiIAMuiWQf9ouGb,Before the Full Moon Rises,GOT7,JYP,2015-07-13,0.626,0.722,0,-4.58,1,0.123,0.133,0.0,0.147,0.521,91.957,212042
29,3nK5STzHTTtAkHHlPwh9XP,My Reaction,GOT7,JYP,2015-07-13,0.647,0.773,0,-3.403,1,0.0496,0.261,0.0,0.348,0.481,96.02,220035
30,5aGvPwHwomu4BNwK4oGKqK,Nice,GOT7,JYP,2015-07-13,0.812,0.812,4,-4.123,0,0.0699,0.0136,0.000101,0.374,0.728,163.981,184563
31,4JlQgKr14Zsa4fKKIMKTvr,Mine,GOT7,JYP,2015-07-13,0.673,0.724,2,-4.86,0,0.0499,0.0115,2.37e-05,0.288,0.217,127.889,230445
32,1nkxGKPaWHRTx4kTgerXVU,Back To Me,GOT7,JYP,2015-07-13,0.787,0.922,3,-3.216,1,0.18,0.0293,0.0,0.35,0.889,115.042,189878
33,7BEqQB5ezqIhzWJpWTOkwJ,LAUGH LAUGH LAUGH,GOT7,JYP,2015-09-23,0.757,0.861,0,-3.853,1,0.114,0.0211,0.0,0.338,0.58,96.02,212400
34,3VmvGO8hgfqsDozXF2xBeU,BE MY GIRL,GOT7,JYP,2015-09-23,0.671,0.925,2,-4.399,1,0.0505,0.000305,0.00117,0.0528,0.675,123.011,196240
35,0Lw61bzbNQz9Nkw4uRlx4F,Confession Song,GOT7,JYP,2015-11-23,0.615,0.701,9,-4.258,1,0.031,0.06,0.0,0.114,0.257,94.081,212836
36,5JoWXOAaNnpL9N3w43itY9,Everyday,GOT7,JYP,2015-11-23,0.524,0.649,1,-7.084,0,0.214,0.348,0.0,0.111,0.566,143.985,190053
37,3zB5qibILA2VJzZryVFAfR,To. Star,GOT7,JYP,2015-11-23,0.626,0.708,10,-5.784,1,0.0415,0.098,0.0,0.0895,0.304,140.0,231662
38,72HYwYmfl6Y8AzbJO0z6vB,If You Do,GOT7,JYP,2015-11-23,0.692,0.886,8,-1.642,1,0.0766,0.0557,0.0,0.217,0.757,129.957,210834
39,7BL5wrRcT4lSCejvBym1Vn,Put them up,GOT7,JYP,2015-11-23,0.724,0.847,10,-2.993,0,0.0456,0.0142,0.0,0.195,0.502,99.92,188393
40,1oZ6e6ZWfF3sNhj8LMCP75,Feelin' Good,GOT7,JYP,2015-11-23,0.842,0.872,2,-2.825,1,0.0522,0.0606,0.0,0.0751,0.83,110.008,214160
41,0SL5CqcEL8xwU6COeCxYd5,GOOD,GOT7,JYP,2015-11-23,0.799,0.835,3,-3.831,0,0.0699,0.0307,0.0,0.352,0.834,119.973,189306
42,3T7PmlRBOG4KSZfGv9U6k2,Eyes On,GOT7,JYP,2015-11-23,0.765,0.85,5,-3.28,0,0.124,0.0719,0.0,0.0561,0.655,92.985,202944
43,7pV9iahT22jLH9UrLUif2a,Tic Tic Tok,GOT7,JYP,2015-11-23,0.86,0.87,10,-2.741,0,0.104,0.00883,1.04e-05,0.0876,0.687,123.013,202247
44,3ZTIEG9sRSw9hOj76LX3Qp,SHAKING THE WORLD,GOT7,JYP,2014,0.675,0.891,9,-4.937,0,0.0337,0.00236,3.79e-05,0.158,0.205,96.022,200693
45,4EBmZs5WwktX5eQyU99EhO,Yo モリアガッテ Yo,GOT7,JYP,2014,0.763,0.979,4,-2.032,0,0.0868,0.0415,0.0,0.0736,0.736,107.054,198187
46,59BupVWXDRRaXBXuBTJlls,GOT ur LUV,GOT7,JYP,2014,0.746,0.876,4,-3.538,0,0.0347,0.0086,0.0,0.122,0.653,100.036,204360
47,64q4P10tPjqMZsEKX2wfNB,JIBBERISH,GOT7,JYP,2014,0.662,0.823,4,-3.674,1,0.236,0.0204,0.0,0.102,0.609,170.042,229893
48,485s8AeikfoWNkqH4Ovpqd,ANGEL,GOT7,JYP,2014,0.762,0.672,9,-4.58,0,0.0542,0.0227,0.0,0.11,0.445,135.997,237080
49,2OiexUEKjdlDnzjJclP5rX,STAY,GOT7,JYP,2014,0.707,0.631,8,-4.522,1,0.037,0.462,0.0,0.105,0.383,91.002,294200
50,3CK5Fc55KyS4Tg9Q9XrCYC,Fly,GOT7,JYP,2016-03-21,0.604,0.905,7,-1.87,1,0.165,0.201,0.0,0.345,0.718,132.974,191576
51,6dReZTDTs4ULNElCOdYvfm,Can't,GOT7,JYP,2016-03-21,0.719,0.846,1,-3.752,0,0.223,0.0495,0.0,0.0289,0.855,169.927,196351
52,0sa0z0V3q9DFrhpXxKIAli,See The Light,GOT7,JYP,2016-03-21,0.645,0.643,1,-4.262,1,0.0992,0.114,0.0,0.108,0.425,169.949,204840
53,1jPSccbDAT5rXiA09Zotjz,FISH,GOT7,JYP,2016-03-21,0.741,0.672,1,-3.972,1,0.127,0.0268,1.89e-05,0.0769,0.631,182.976,193792
54,5fIFPHG000TRTfVD2AzpxJ,REWIND,GOT7,JYP,2016-03-21,0.657,0.802,5,-4.058,1,0.0612,0.0324,0.0,0.273,0.512,94.984,192405
55,3UvyTECMzPoVvh2005oVlG,Beggin On My Knees,GOT7,JYP,2016-03-21,0.681,0.873,6,-4.538,1,0.0737,0.0533,0.0,0.0491,0.766,128.001,183965
56,1P4kNWPCDaXVXzkzSyDaE8,Something Good,GOT7,JYP,2016-03-21,0.612,0.791,0,-5.111,1,0.0554,0.346,0.0,0.0986,0.721,191.888,226155
57,1vPSrs2DSjDUjqCaGBhCNF,HOME RUN,GOT7,JYP,2016-04-12,0.785,0.802,7,-2.768,1,0.092,0.0743,0.0,0.333,0.708,105.001,188119
58,5i1RcRRodwy5lelFacx6AM,Skyway,GOT7,JYP,2016-09-27,0.646,0.903,0,-2.11,0,0.148,0.0805,0.0,0.656,0.484,96.084,217707
59,1xzCUpXSMnAbckUXDwBTlW,Hard Carry,GOT7,JYP,2016-09-27,0.7,0.873,1,-2.901,1,0.0869,0.0148,0.0,0.343,0.612,99.972,193579
60,21IfoFhE9piawTxaos1L1r,Boom x3,GOT7,JYP,2016-09-27,0.809,0.8,5,-1.548,0,0.0344,0.00821,0.0,0.0499,0.451,102.032,211907
61,1JawNrC8uFnFomifyONahL,Prove It,GOT7,JYP,2016-09-27,0.688,0.687,4,-3.04,0,0.0629,0.274,0.0,0.578,0.385,122.903,174880
62,3j4Lh7rsk74s2vkUAvO29B,No Jam,GOT7,JYP,2016-09-27,0.854,0.876,10,-3.007,0,0.101,0.235,0.0,0.0502,0.501,100.033,214653
63,10As4dmozw8Fmezqn1tEaU,HEY,GOT7,JYP,2016-09-27,0.72,0.883,6,-1.376,1,0.119,0.376,0.0,0.0514,0.753,99.988,209000
64,76lJZc0CzsW4pdiwOez9pU,Mayday,GOT7,JYP,2016-09-27,0.527,0.865,1,-2.073,0,0.103,0.0181,0.0,0.132,0.364,154.986,213760
65,0M0hPIskg4OVC11rkp4Xnp,My Home,GOT7,JYP,2016-09-27,0.435,0.884,9,-1.591,0,0.285,0.382,0.0,0.375,0.898,89.924,207320
66,4ZszdhuMa7xyedSM1tULbP,Who’s That,GOT7,JYP,2016-09-27,0.841,0.686,5,-3.705,0,0.14,0.0949,0.0,0.0722,0.585,112.076,215027
67,5oYdAmpOAWE6Tx38AD6fbG,If,GOT7,JYP,2016-09-27,0.672,0.746,4,-2.668,0,0.0398,0.0444,0.0,0.492,0.579,94.032,209027
68,4YwR8Zo29kK4vVzygHo4nt,Sick,GOT7,JYP,2016-09-27,0.666,0.717,2,-2.744,1,0.0504,0.549,0.0,0.133,0.517,91.013,257893
69,55Uatmasb5TIwtEUoW7lTm,Dreamin',GOT7,JYP,2016-09-27,0.933,0.79,7,-2.417,1,0.243,0.385,0.0,0.0425,0.535,115.003,188653
70,32gGg6vpjTGYEwX33PWTlU,Let Me,GOT7,JYP,2016-09-27,0.732,0.659,0,-2.866,1,0.0404,0.358,0.0,0.0961,0.331,98.015,201364
71,5nmwRYkPaFfi6iBQEBZc4h,Hey Yah,GOT7,JYP,2016-11-16,0.79,0.911,10,-2.418,0,0.185,0.157,0.0,0.0448,0.794,110.002,239360
72,6i6WZ1O1D3rl5u1IlkiD1J,Never Stop,GOT7,JYP,2016-11-16,0.772,0.919,11,-2.832,0,0.0616,0.0261,0.0,0.267,0.722,98.977,198813
73,0FhS0sXHvOLDoaaNqVoFwu,Let me know,GOT7,JYP,2016-11-16,0.626,0.702,4,-4.426,0,0.0663,0.0313,0.0,0.0727,0.311,160.009,197493
74,2UWJRZLJla6dyPT53VBTrG,Attention,GOT7,JYP,2016-11-16,0.696,0.825,0,-3.184,1,0.0356,0.0156,0.0,0.148,0.562,93.974,219387
75,2cPlnVVIh5yfhBU2e37VmO,Over & Over,GOT7,JYP,2016-11-16,0.79,0.927,2,-2.785,1,0.0948,0.0166,0.0,0.288,0.597,119.994,209587
76,4Ng6f0jcnzVtxPjh3fF2cN,離さなければ…,GOT7,JYP,2016-11-16,0.661,0.736,2,-4.573,1,0.0963,0.142,0.0,0.0795,0.527,171.978,212613
77,4tzkSoh450XnimhNWVmBhg,Never Ever,GOT7,JYP,2017-03-13,0.794,0.835,5,-2.043,0,0.0961,0.266,0.0,0.0979,0.771,101.039,194408
78,7eZBdBZGlWuX14Xys0puHy,Shopping Mall,GOT7,JYP,2017-03-13,0.862,0.754,11,-2.417,0,0.068,0.123,0.0,0.249,0.82,99.991,219129
79,5J7LpvVQDhSErvu6GVX5yg,Paradise,GOT7,JYP,2017-03-13,0.678,0.891,10,-1.846,1,0.0409,0.0775,0.0,0.58,0.689,102.948,211149
80,05LBUuMnaYL9A6NYAn6g7r,Sign,GOT7,JYP,2017-03-13,0.79,0.628,11,-3.202,1,0.035,0.0334,0.0,0.127,0.526,130.043,204397
81,2nLTCzKy1Ft8ZvQr5YlhjP,Go Higher,GOT7,JYP,2017-03-13,0.689,0.954,7,-1.31,1,0.136,0.151,0.0,0.371,0.786,127.973,217918
82,11DlvRb3lhcDViqDHwevCU,Q,GOT7,JYP,2017-03-13,0.737,0.734,0,-2.553,1,0.128,0.304,0.0,0.107,0.799,105.929,200353
83,4o3G7vpNGxNh6EFhDM0skm,Don’t care,GOT7,JYP,2017-03-13,0.848,0.591,11,-4.227,0,0.128,0.107,0.0,0.195,0.545,125.025,171225
84,7JjJRdHYZRLEWatnwNqlXp,OUT,GOT7,JYP,2017-03-13,0.741,0.948,1,-1.734,1,0.0888,0.023,0.0,0.0594,0.663,103.968,198869
85,3oASeyFo80RXfDa99mnlg7,MY SWAGGER,GOT7,JYP,2017-05-24,0.751,0.577,11,-4.126,1,0.0583,8.71e-05,0.0,0.0976,0.367,110.073,187053
86,2iQmpirSmRlunSGHDOmstZ,MEET ME,GOT7,JYP,2017-05-24,0.755,0.802,11,-3.799,0,0.138,0.0986,0.0,0.285,0.663,109.97,219293
87,3bHkBwb6MTcvTL13yKOyaC,Coming Home,JJ Project,JYP,2017-07-31,0.74,0.731,8,-6.086,1,0.0437,0.0114,8.22e-05,0.149,0.467,104.984,213453
88,1hqREvyq0vhec1WeLjPFqQ,"내일, 오늘 Tomorrow, Today",JJ Project,JYP,2017-07-31,0.599,0.676,1,-3.761,1,0.043,0.0162,0.0,0.123,0.577,110.05,235069
89,5dV5GelOYaEAqAwqV3WmgS,On&On,JJ Project,JYP,2017-07-31,0.465,0.778,11,-4.274,1,0.0595,0.147,0.0,0.19,0.404,89.756,212411
90,2vJ2NkAgV0qV5YaC9RSYAJ,Icarus,JJ Project,JYP,2017-07-31,0.554,0.633,5,-4.98,1,0.0282,0.236,1.28e-06,0.135,0.39,99.965,224618
91,1SPQnksCC2mTytnE9dW9XL,Don't Wanna Know,JJ Project,JYP,2017-07-31,0.544,0.78,5,-3.667,0,0.0481,0.323,0.0,0.371,0.625,143.938,222048
92,3uuNbeEEJOeUF3J2HacdvC,Find You,JJ Project,JYP,2017-07-31,0.642,0.693,5,-3.694,1,0.0346,0.308,0.0,0.167,0.493,102.025,242617
93,7axRsdurW0VUMVDgBQjsG0,The Day,Jinyoung,JYP,2017-07-31,0.703,0.393,7,-9.262,1,0.113,0.749,0.000162,0.13,0.226,81.994,227560
