,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
33,6cqH1q7g5GeRVQVMK1Vc7f,Weekend,TAEYEON,SM,2021-07-06,0.74,0.854,8,-2.209,1,0.0525,0.0783,0.000532,0.253,0.856,114.029,233413
34,3Wu4lFjkhcXxB6WWaX9gtr,What Do I Call You,TAEYEON,SM,2020-12-15,0.75,0.586,11,-4.639,0,0.0674,0.0733,0.0,0.347,0.835,139.889,167747
35,7xTDCxibzHpmUUQeso8Sg7,Playlist,TAEYEON,SM,2020-12-15,0.53,0.573,1,-5.595,0,0.263,0.511,2.58e-05,0.223,0.489,82.006,163027
36,06v5p9PbGF6R0fbxGwMdlX,To the moon,TAEYEON,SM,2020-12-15,0.835,0.628,8,-3.609,1,0.043,0.257,0.0,0.0964,0.866,133.006,162107
37,3dudcGwwf9Syw54CEZ4qGv,Wildfire,TAEYEON,SM,2020-12-15,0.677,0.858,5,-3.377,0,0.0486,0.0528,0.00413,0.154,0.337,119.998,204720
38,41O17Xo25mbbvay3AOHC8C,Galaxy,TAEYEON,SM,2020-12-15,0.377,0.459,6,-4.771,1,0.0391,0.653,0.0,0.119,0.34,83.557,226853
39,1CNhg5ujtKPPEbpHtN5LVf,#GirlsSpkOut,TAEYEON,SM,2020-10-30,0.705,0.74,0,-3.859,1,0.0615,0.0697,0.0,0.07,0.66,93.018,211504
40,77lfKi46xq5zxZXb0Ye5tF,Worry Free Love,TAEYEON,SM,2020-10-30,0.684,0.792,0,-3.245,1,0.0369,0.0297,0.0,0.0317,0.621,120.031,208664
41,0CJAEm5fs6IFuR6qid3r0S,Be Real,TAEYEON,SM,2020-10-30,0.539,0.878,10,-4.264,0,0.0592,0.00721,0.0,0.161,0.506,169.957,219993
42,0NhyolPUiZxkUaHXSgWWFi,I Do,TAEYEON,SM,2020-10-30,0.693,0.562,8,-7.01,0,0.169,0.632,0.00797,0.373,0.412,75.93,233401
43,2s5x9vzV3cHfGUMTqZQ6Zz,Sorrow,TAEYEON,SM,2020-10-30,0.492,0.391,2,-5.999,1,0.0436,0.895,0.0,0.114,0.546,123.997,205490
44,6u0pZe0Uv7GBR0iKptfWRf,DESSERT,HYO,SM,2020-07-22,0.713,0.927,2,-3.28,1,0.112,0.0586,3.54e-05,0.373,0.618,115.072,200707
45,459mRPsscVLMvVL59gr7EM,Happy,TAEYEON,SM,2020-05-04,0.753,0.645,5,-2.913,1,0.0427,0.215,0.0,0.201,0.636,119.982,221000
46,2izlCxatn0nR7SyRyrkUW1,Dear Me,TAEYEON,SM,2020-01-15,0.345,0.641,3,-4.174,1,0.0362,0.195,4.58e-05,0.233,0.326,159.631,222653
47,1a0lsoM2VNStRUed1Ao1f2,My Tragedy,TAEYEON,SM,2020-01-15,0.57,0.545,5,-3.373,0,0.0317,0.688,1.28e-06,0.0699,0.499,101.018,269307
48,0BiJCg7FLwWGTYLEsnaHcz,Drawing Our Moments,TAEYEON,SM,2020-01-15,0.457,0.617,9,-2.148,1,0.0278,0.578,0.0,0.072,0.336,155.936,273293
49,61PtA6pqNIxE8ABUTSjpTJ,I Do,TAEYEON,SM,2019-12-01,0.727,0.513,8,-8.433,0,0.162,0.663,0.0023,0.4,0.401,75.945,233960
50,49euWwcjQTzVCynY53tvH5,Spark,TAEYEON,SM,2019-10-28,0.739,0.746,1,-4.534,0,0.0283,0.193,0.0,0.222,0.494,105.956,217927
51,3xeo2seNDIp712sUmZycAN,Here I Am,TAEYEON,SM,2019-10-28,0.3,0.459,7,-7.376,1,0.0315,0.03,4.88e-06,0.0826,0.147,99.722,204264
