,Unnamed: 0,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
93,93,4Jxc98fY5SQ6zyGg8Dnybw,R U Ridin’?,BAEKHYUN,SM,2020-05-25,0.438,0.851,1,-2.516,1,0.31,0.0427,9.85e-06,0.0626,0.766,192.026,174507
94,94,6wwmbBoBaFxptJwuvF2QdM,Bungee,BAEKHYUN,SM,2020-05-25,0.676,0.758,0,-4.106,1,0.037,0.611,0.0,0.085,0.552,93.979,206693
95,95,7tIFeLQFS7A6DLcZ12Mv3U,Underwater,BAEKHYUN,SM,2020-05-25,0.37,0.691,4,-3.614,0,0.0534,0.51,0.0,0.148,0.304,98.173,199187
96,96,1JTUPJr0rSf93hNlRR6S0g,Poppin’,BAEKHYUN,SM,2020-05-25,0.643,0.613,7,-2.522,1,0.0813,0.113,0.0,0.0795,0.573,103.132,208267
97,97,4pulHxja8nTUiojRtfwgTv,Ghost,BAEKHYUN,SM,2020-05-25,0.711,0.854,7,-2.329,0,0.0378,0.339,1.03e-05,0.108,0.481,100.027,204253
98,98,4dYODiAYvJHWQJtNganYCY,Love Again,BAEKHYUN,SM,2020-05-25,0.684,0.595,4,-5.423,0,0.0364,0.286,8.55e-06,0.106,0.564,95.059,205293
99,99,2Ghu1DdMwxS3VAyB7i38Wo,That's okay,D.O.,SM,2019-07-01,0.679,0.442,7,-8.928,1,0.0637,0.723,0.0,0.231,0.628,129.671,221373
0,0,2bk43y1inDfHx8fFdXar3l,Rose,D.O.,SM,2021-07-26,0.677,0.352,0,-3.195,1,0.0374,0.48,0.0,0.133,0.671,74.703,153720
1,1,1jxGBe4s8FwL2ZeNWszVuu,I'm Gonna Love You,D.O.,SM,2021-07-26,0.519,0.445,0,-5.452,0,0.206,0.434,0.0,0.258,0.505,200.021,151733
2,2,3B60EkZSvq0tuY7xzjb9Fu,My Love,D.O.,SM,2021-07-26,0.732,0.474,5,-5.004,1,0.031,0.767,0.0,0.103,0.347,90.069,174520
3,3,5orHjvcyt71Sv1O4M1GSHf,It's Love,D.O.,SM,2021-07-26,0.396,0.394,4,-6.028,0,0.0277,0.731,0.0,0.144,0.359,150.383,237120
4,4,0p4AJ91CdS1k8ibpguPJg5,Dad,D.O.,SM,2021-07-26,0.455,0.456,11,-5.807,1,0.0516,0.716,0.0,0.148,0.168,66.698,174360
5,5,5u6CQi2rgD1EyiztQnrrwY,I'm Fine,D.O.,SM,2021-07-26,0.412,0.417,11,-5.401,0,0.0347,0.531,0.0,0.0911,0.563,85.404,189067
6,6,2EDpsT55NCISpccODTIUiV,Si Fueras Mía,D.O.,SM,2021-07-26,0.386,0.408,4,-5.568,0,0.0285,0.687,0.0,0.182,0.398,149.675,237107
7,7,1uOFPJmg1yx3sfBqgv1JAS,I Do,D.O.,SM,2023-09-08,0.894,0.528,11,-5.55,1,0.0692,0.113,0.0,0.184,0.447,104.874,163200
8,8,2sZEjTi51vnlwpmIAKdwgX,Somebody,D.O.,SM,2023-09-18,0.789,0.567,1,-5.656,1,0.0428,0.0584,0.0,0.0524,0.695,89.024,158733
9,9,6piqcwymeAa2yyqIP8AjNj,Wonder,D.O.,SM,2023-09-18,0.716,0.368,1,-5.784,0,0.0405,0.605,0.0,0.131,0.694,144.929,176187
10,10,5XLb6KA3Iykc5bY8vSk9Sq,Lost,D.O.,SM,2023-09-18,0.679,0.768,0,-5.008,0,0.0366,0.0436,1.22e-06,0.0813,0.268,130.013,188520
11,11,6nZqsYlVsAAN4Q0MHVnLis,Ordinary Days,D.O.,SM,2023-09-18,0.622,0.317,11,-7.347,1,0.0421,0.734,1.4e-06,0.109,0.233,66.913,186227
12,12,5MvrUHwkiKxT18YmmnBh5Y,The View,D.O.,SM,2023-09-18,0.647,0.715,11,-4.345,1,0.0271,0.0266,5.49e-06,0.18,0.453,148.031,194000
13,13,0eilxZjVwGfcgzzDEbcFJP,We Young,CHANYEOL,SM,2018-09-14,0.692,0.71,10,-5.64,1,0.0616,0.0861,0.0,0.0478,0.681,82.016,181162
14,14,4CrjiZPKCIMeDTW1wYZxRG,SSFW,CHANYEOL,SM,2019-04-25,0.57,0.65,8,-8.072,0,0.0484,0.28,0.0,0.147,0.738,80.012,219336
15,15,1kOIM9LKyTlqdtsLRS7RUR,Tomorrow,CHANYEOL,SM,2021-04-06,0.594,0.554,11,-5.004,1,0.0386,0.465,0.0,0.133,0.668,77.527,145360
16,16,0joaMfmFVNsqTSGgX767KN,Good Enough,CHANYEOL,SM,2023-10-20,0.774,0.669,6,-3.693,1,0.0313,0.516,0.0,0.0918,0.617,94.982,196773
17,17,70t25jI554W5AryaaT5Rbu,Beautiful Accident,SUHO,SM,2017-05-30,0.58,0.783,1,-3.507,1,0.0499,0.342,0.0,0.138,0.348,96.988,177402
18,18,3gE6fZuOsBCOoIWONBtd2T,O2,SUHO,SM,2020-03-30,0.417,0.63,9,-5.872,1,0.0312,0.0033,0.254,0.307,0.189,139.796,228667
19,19,0wk4GYAryLcXEMvfhzU1bv,Let’s Love,SUHO,SM,2020-03-30,0.542,0.74,6,-2.635,0,0.0316,0.0177,0.0,0.267,0.336,133.901,229627
20,20,30NvzcboJe3GQRIDkJM0k3,Made In You,SUHO,SM,2020-03-30,0.56,0.723,1,-3.556,1,0.0562,0.137,0.0,0.13,0.408,149.977,210040
21,21,4vSQmGcgOhsoK5lqmNOEz2,Starry Night,SUHO,SM,2020-03-30,0.326,0.48,5,-5.819,1,0.0336,0.578,1.51e-06,0.117,0.233,135.714,278107
22,22,5RLYcoMDw5y0ULlCUvMzsQ,Self-Portrait,SUHO,SM,2020-03-30,0.573,0.731,0,-2.667,1,0.0264,0.145,0.0,0.251,0.268,79.993,230387
23,23,1NDpztr7wYJKDX0LSKnyzV,For You Now,SUHO,SM,2020-03-30,0.396,0.38,10,-7.54,1,0.0338,0.877,1.39e-05,0.106,0.221,103.465,223747
24,24,0KLRvuV6eAr5uOtWWb5vCR,Morning Star,SUHO,SM,2022-04-04,0.541,0.823,11,-4.594,0,0.0436,0.00441,2.73e-05,0.077,0.0486,127.91,246587
25,25,40wEuG76R9nFumrBp6PHwm,Grey Suit,SUHO,SM,2022-04-04,0.436,0.482,4,-5.271,1,0.0309,0.586,9.83e-05,0.124,0.0955,143.831,222893
26,26,3AHV42ObBOu6QZoiCzuF5t,Hurdle,SUHO,SM,2022-04-04,0.679,0.659,2,-4.189,1,0.0569,0.00179,1.05e-06,0.262,0.649,113.061,186067
27,27,5lmfC8o4ctUv1G88FfuUxa,Decanting,SUHO,SM,2022-04-04,0.577,0.671,4,-6.506,0,0.0378,0.0716,1.59e-05,0.435,0.288,140.125,232320
28,28,7CiLIJhgXxIcPRtuZG3zKG,Bear Hug,SUHO,SM,2022-04-04,0.369,0.385,5,-6.847,1,0.0369,0.331,1.56e-05,0.115,0.0742,95.912,268867
29,29,5DKF2JA2jfBAz0WWnbv9Gd,Moment,SUHO,SM,2022-04-04,0.504,0.622,0,-4.285,1,0.0297,0.621,0.0,0.12,0.297,78.095,199240
30,30,4r3k2iBOPJZHqnmkOFMJEv,You,XIUMIN,SM,2019-05-09,0.432,0.622,4,-4.007,1,0.0304,0.383,0.0,0.139,0.304,75.193,306520
31,31,1ueAM35cpUd8EjbrIq26AD,Brand New,XIUMIN,SM,2022-09-26,0.686,0.637,1,-5.003,1,0.0394,0.0287,0.0,0.663,0.416,129.994,184493
32,32,2fil2SbuI84r8e5tcNcFMD,Feedback,XIUMIN,SM,2022-09-26,0.743,0.829,5,-2.175,0,0.0404,0.0378,6.2e-06,0.38,0.354,113.979,209373
33,33,6qIzMcbsoaVEf6SZJqEbwy,How We Do,XIUMIN,SM,2022-09-26,0.723,0.891,6,-3.032,0,0.0569,0.112,0.0,0.132,0.725,104.999,223013
34,34,2CyUgxGYahMISF3s9rozch,Love Letter,XIUMIN,SM,2022-09-26,0.532,0.272,11,-9.557,1,0.0316,0.755,4.68e-05,0.0611,0.157,123.851,254280
35,35,5xyquHR0BJfPtNXAi1mseF,Serenity,XIUMIN,SM,2022-09-26,0.404,0.679,6,-4.391,1,0.0368,0.0175,0.000112,0.215,0.282,174.039,219320
36,36,4kVNcd29xNwseUPJZEck5Z,Flower,CHEN,SM,2019-04-01,0.442,0.35,2,-8.314,1,0.0345,0.921,0.0,0.121,0.281,124.346,241086
37,37,5lEvC4905fBtL9GjJKionT,Beautiful goodbye,CHEN,SM,2019-04-01,0.561,0.257,3,-7.844,1,0.0348,0.933,0.0,0.169,0.337,129.84,269619
38,38,2TXb9wFuNJiLgiMBBvtyVO,Sorry not sorry,CHEN,SM,2019-04-01,0.354,0.312,10,-7.435,1,0.0302,0.822,0.0,0.117,0.279,135.878,266165
39,39,59Pyly0sGOkIdf1n1ctC7j,Love words,CHEN,SM,2019-04-01,0.575,0.58,4,-5.352,1,0.0394,0.356,0.0,0.0912,0.221,139.689,216688
40,40,3HqHJaYsBVVDWAe9ha5fGh,I'll be there,CHEN,SM,2019-04-01,0.445,0.324,1,-8.039,1,0.0361,0.809,0.0,0.109,0.25,72.465,252867
41,41,4cKIpKvM7mmA4ARJC1Jpq5,Portrait of you,CHEN,SM,2019-04-01,0.493,0.332,1,-6.922,1,0.029,0.907,1.46e-06,0.124,0.209,123.888,252558
42,42,1afMrs1HEsNDm11GRrLeoW,Shall we?,CHEN,SM,2019-10-01,0.572,0.401,4,-6.067,1,0.0255,0.543,0.000134,0.117,0.206,139.769,221015
43,43,3qbsRctNTLFSgCvz6ZKYjW,My dear,CHEN,SM,2019-10-01,0.484,0.47,9,-6.959,1,0.0275,0.581,6.2e-06,0.15,0.131,133.917,238189
44,44,39Xa43tlDYeCoDvVyrjs3g,Amaranth,CHEN,SM,2019-10-01,0.568,0.238,0,-11.903,1,0.0325,0.87,3.87e-05,0.121,0.214,143.679,196161
45,45,03fnJaS2QkeMDNrLq1d2WX,Hold you tight,CHEN,SM,2019-10-01,0.618,0.4,0,-7.011,1,0.0557,0.786,0.0,0.104,0.737,77.199,194912
46,46,5pwZxzTfVHgeLOG7caGeIg,You never know,CHEN,SM,2019-10-01,0.613,0.169,10,-12.625,1,0.029,0.9,0.0,0.105,0.408,69.986,247078
47,47,6eqtsVnkxd5VUtKXzygv8k,Good night,CHEN,SM,2019-10-01,0.368,0.29,11,-10.462,1,0.0292,0.838,0.0,0.129,0.333,145.375,219125
48,48,2B4Hz23pUeucJZEmgUIOtV,Hello,CHEN,SM,2020-10-15,0.462,0.424,3,-5.055,1,0.0278,0.505,0.0,0.137,0.315,144.034,215893
49,49,72b8XXM0GEo1TtJ2aPe79R,Last Scene,CHEN,SM,2022-11-14,0.355,0.307,1,-7.562,1,0.0308,0.831,0.0,0.116,0.364,143.854,262000
50,50,0IzIf91i4038I6l2hAzNFQ,Photograph,CHEN,SM,2022-11-14,0.546,0.366,0,-7.666,1,0.0303,0.711,0.0,0.187,0.327,72.841,238293
51,51,1SyAB7TpvejQeBzxjArkvP,Traveler,CHEN,SM,2022-11-14,0.696,0.587,2,-3.682,1,0.0701,0.646,0.0,0.102,0.655,87.03,163120
52,52,0IcxwHFiLioKGBpWbM85PJ,I Don’t Even Mind,CHEN,SM,2022-11-14,0.477,0.427,7,-6.372,0,0.058,0.717,0.0,0.107,0.508,86.932,195880
53,53,0VLcRLMD8tDw1DX0y7YVyt,Reminisce,CHEN,SM,2022-11-14,0.399,0.706,0,-3.934,1,0.0354,0.357,0.0,0.107,0.304,137.774,282133
54,54,2OixSRFudZl1BJeulFPdNM,Your Shelter,CHEN,SM,2022-11-14,0.493,0.255,6,-9.519,1,0.0332,0.893,0.0,0.103,0.169,129.517,240947
55,55,71B1gwltpSgHfbl8WYnlip,모노드라마 Monodrama,LAY,SM,2016-05-27,0.643,0.6,9,-4.775,1,0.0353,0.0267,0.0,0.143,0.296,119.934,245758
56,56,0T6MdEb2iO8bmOxqdmyYP8,what U need,LAY,SM,2016-10-06,0.705,0.629,0,-2.415,0,0.115,0.16,0.0,0.0324,0.949,94.862,235282
57,57,3Ym4IjB3lfMIAjMF37teZo,LOSE CONTROL 失控,LAY,SM,2016-10-28,0.799,0.645,8,-4.545,1,0.0425,0.139,0.0,0.125,0.617,115.561,209904
58,58,7mJjDTGONl13lPBOAoMl1X,TONIGHT 今晚,LAY,SM,2016-10-28,0.666,0.6,9,-6.826,0,0.175,0.521,0.0,0.243,0.461,119.91,213428
59,59,0dnB3u4wKs7UfbzsCsxD0g,MYM,LAY,SM,2016-10-28,0.789,0.661,0,-5.181,1,0.0446,0.0861,0.0,0.24,0.423,119.97,243965
60,60,1m8r5sd7TV9dLineX8PSm4,RELAX 守望,LAY,SM,2016-10-28,0.676,0.605,0,-7.295,1,0.0449,0.199,0.0,0.409,0.435,104.923,261664
61,61,6iBmk1OKlurmOLr9qeWNj0,Give Me A Chance,LAY,SM,2018-10-05,0.788,0.679,11,-4.618,0,0.191,0.11,0.0,0.0542,0.593,159.942,223316
62,62,2bimU81DVIiZDvgjWtD27m,When It's Christmas,LAY,SM,2018-12-24,0.695,0.547,2,-5.962,1,0.0476,0.756,3.19e-06,0.117,0.333,90.023,216727
