,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
26,1Qe3tsyo70PEZKAtjET4Id,ONE AND ONLY (B.I Solo),iKON,YG,2018-01-25,0.631,0.716,10,-5.527,0,0.301,0.0175,0,0.78,0.282,170.951,206933
27,5l9yN1JROmX6QptM6n4R9C,JERK,iKON,YG,2018-01-25,0.591,0.728,7,-3.81,0,0.0696,0.233,0,0.113,0.745,173.893,223086
28,1AhfmrzSrDmOIstpRO9wTI,BEST FRIEND,iKON,YG,2018-01-25,0.457,0.745,4,-4.014,1,0.0864,0.19,0,0.17,0.568,67.927,230149
29,6aIjd7n2vFajtP2hYVsARt,EVERYTHING,iKON,YG,2018-01-25,0.674,0.775,0,-4.908,0,0.0329,0.0501,0,0.166,0.358,130.012,214739
30,4lhcOa69hv4J74sGtPeglB,HUG ME,iKON,YG,2018-01-25,0.598,0.717,0,-5.445,0,0.212,0.149,0,0.112,0.556,171.767,216916
31,0enqhUkjhENOS0x7z9JwgL,DON'T FORGET,iKON,YG,2018-01-25,0.659,0.517,3,-5.924,1,0.0757,0.344,0,0.0893,0.348,139.877,253563
32,7sH4bGIhNwnWOCrh2Rp9ss,SINOSIJAK,iKON,YG,2018-01-25,0.673,0.78,7,-4.134,1,0.198,0.0521,0,0.0947,0.329,101.032,188060
33,6OCwktCtDcutcJiD0XtDhQ,LOVE ME,iKON,YG,2018-01-25,0.691,0.984,2,-2.02,1,0.0444,0.0961,0,0.367,0.973,159.98,208808
34,7m5Dx1L76Gxnb7osbw8Cdi,JUST GO,iKON,YG,2018-01-25,0.671,0.633,8,-4.527,1,0.0356,0.386,0,0.0541,0.666,77.145,216430
35,55UNoOCjEO5EvDpmSJQN76,LONG TIME NO SEE,iKON,YG,2018-01-25,0.737,0.723,0,-5.038,1,0.108,0.289,0,0.128,0.531,94.982,206776
36,6KZdpxLX8r1tGZ2Q7eKIvf,DUMB & DUMBER,iKON,YG,2015-12-24,0.731,0.874,5,-4.284,0,0.082,0.0962,0,0.0498,0.443,129.972,241701
37,5j6DlZe93zQZbRI9KnGine,WHAT'S WRONG ?,iKON,YG,2015-12-24,0.72,0.797,0,-5.399,1,0.0562,0.0264,0,0.0949,0.767,127.994,228992
38,3KNUQPxl7F4Lz10KL0vZOp,I MISS YOU SO BAD,iKON,YG,2015-12-24,0.765,0.839,8,-4.297,0,0.125,0.189,0,0.105,0.751,97.956,228369
39,31rYX1S6eIwgc9HHejwO20,ANTHEM,iKON,YG,2015-12-24,0.724,0.789,8,-4.462,0,0.077,0.000769,0,0.328,0.548,94.997,205229
40,1LWmicABfi13JjNkdfdT76,APOLOGY,iKON,YG,2015-12-24,0.524,0.773,6,-4.066,1,0.137,0.281,0,0.148,0.322,74.295,231567
41,59ifgLYGgTOPgcpUzYbgdG,I'M OK,iKON,YG,2019-02-27,0.68,0.639,0,-4.246,1,0.0332,0.26,0,0.0923,0.385,89.959,217640
42,0LdOtVh3Oxoe0GcVNwOlZm,WORLDWIDE,iKON,YG,2019-02-27,0.793,0.776,10,-4.447,0,0.0366,0.2,0,0.523,0.557,99.993,207093
43,2qR0mMrgwO099ONpl2B0II,U MAD,BOBBY,YG,2021-01-25,0.704,0.84,11,-4.733,1,0.217,0.108,0,0.386,0.511,140.985,170280
44,3aEDqRYIXcFsUrnNVY5Q5g,RocKstaR,BOBBY,YG,2021-01-25,0.605,0.928,2,-3.306,1,0.384,0.105,0,0.345,0.843,180.105,185997
45,5Gk91Q0KYwC5pycyOn01sQ,NO TIME,BOBBY,YG,2021-01-25,0.727,0.93,7,-4.983,1,0.106,0.147,0,0.261,0.681,132.109,185461
46,7GbgEA8BmDmwxGARrVs87q,BrEAk It DoWn,BOBBY,YG,2021-01-25,0.652,0.741,2,-4.688,1,0.112,0.0817,0,0.0952,0.811,159.976,190091
47,6tIIRfmrgZnAaC1o7TvWxV,In THE DaRk,BOBBY,YG,2021-01-25,0.425,0.758,1,-5.062,1,0.0778,0.0854,0,0.121,0.459,177.494,224082
48,6eQ74GNcsSwHsXp6kG0v4Y,LiLaC,BOBBY,YG,2021-01-25,0.541,0.744,2,-4.102,1,0.0357,0.0817,0,0.225,0.278,153.992,168782
49,3rmTbr3faJXLkwr1MD2wTE,Ur SOUL Ur BodY (feat. DK),BOBBY,YG,2021-01-25,0.669,0.64,10,-6.351,1,0.0331,0.0176,0,0.0346,0.39,98.008,205077
50,5hs5J3f6lH9v286otiDBeS,GOrGeOuS,BOBBY,YG,2021-01-25,0.715,0.752,11,-6.265,0,0.0714,0.229,0,0.231,0.758,119.988,201611
51,1vOvHNRKQs8sriDTok0TC5,LiAr,BOBBY,YG,2021-01-25,0.639,0.768,7,-5.114,0,0.0704,0.0369,0,0.214,0.657,139.98,237959
